run,ber,timelimit,repetition,Module,throughput:last
Thousand_Runs-2868-20200611-02:50:21-46337,1e-7,1000,868,Exercise6.client.pppg$o[0].channel,767632.52629381
Thousand_Runs-659-20200611-02:22:40-45564,1e-7,10,659,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1563-20200611-02:24:52-45991,1e-7,100,563,Exercise6.client.pppg$o[0].channel,659186.45930447
Thousand_Runs-2965-20200611-02:53:11-46366,1e-7,1000,965,Exercise6.client.pppg$o[0].channel,776087.03940899
Thousand_Runs-756-20200611-02:22:44-45592,1e-7,10,756,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1466-20200611-02:24:33-45967,1e-7,100,466,Exercise6.client.pppg$o[0].channel,636647.8276397
Thousand_Runs-2152-20200611-02:30:22-46142,1e-7,1000,152,Exercise6.client.pppg$o[0].channel,793987.33656993
Thousand_Runs-997-20200611-02:22:57-45662,1e-7,10,997,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2217-20200611-02:32:14-46158,1e-7,1000,217,Exercise6.client.pppg$o[0].channel,751700.22599486
Thousand_Runs-1209-20200611-02:23:41-45902,1e-7,100,209,Exercise6.client.pppg$o[0].channel,621499.2107438
Thousand_Runs-10-20200611-02:22:07-45325,1e-7,10,10,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2233-20200611-02:32:42-46164,1e-7,1000,233,Exercise6.client.pppg$o[0].channel,779725.28192531
Thousand_Runs-2884-20200611-02:50:50-46341,1e-7,1000,884,Exercise6.client.pppg$o[0].channel,789626.11888572
Thousand_Runs-1128-20200611-02:23:24-45791,1e-7,100,128,Exercise6.client.pppg$o[0].channel,733423.6326935
Thousand_Runs-1500-20200611-02:24:38-45976,1e-7,100,500,Exercise6.client.pppg$o[0].channel,670898.57774027
Thousand_Runs-1225-20200611-02:23:44-45906,1e-7,100,225,Exercise6.client.pppg$o[0].channel,724348.42654071
Thousand_Runs-1403-20200611-02:24:21-45951,1e-7,100,403,Exercise6.client.pppg$o[0].channel,684440.64190841
Thousand_Runs-2708-20200611-02:45:47-46291,1e-7,1000,708,Exercise6.client.pppg$o[0].channel,748751.59812009
Thousand_Runs-2083-20200611-02:28:56-46123,1e-7,1000,83,Exercise6.client.pppg$o[0].channel,793688.63387935
Thousand_Runs-2981-20200611-02:53:37-46370,1e-7,1000,981,Exercise6.client.pppg$o[0].channel,774363.69461149
Thousand_Runs-2136-20200611-02:29:56-46137,1e-7,1000,136,Exercise6.client.pppg$o[0].channel,765960.88953483
Thousand_Runs-2902-20200611-02:51:32-46348,1e-7,1000,902,Exercise6.client.pppg$o[0].channel,776806.40473563
Thousand_Runs-2411-20200611-02:37:48-46210,1e-7,1000,411,Exercise6.client.pppg$o[0].channel,818897.73525231
Thousand_Runs-1306-20200611-02:24:01-45927,1e-7,100,306,Exercise6.client.pppg$o[0].channel,632435.05419204
Thousand_Runs-2805-20200611-02:48:35-46317,1e-7,1000,805,Exercise6.client.pppg$o[0].channel,799952.93741966
Thousand_Runs-2314-20200611-02:35:02-46184,1e-7,1000,314,Exercise6.client.pppg$o[0].channel,773990.32806211
Thousand_Runs-1160-20200611-02:23:30-45890,1e-7,100,160,Exercise6.client.pppg$o[0].channel,773421.20074709
Thousand_Runs-2643-20200611-02:44:22-46274,1e-7,1000,643,Exercise6.client.pppg$o[0].channel,769885.0885575
Thousand_Runs-531-20200611-02:22:33-45523,1e-7,10,531,Exercise6.client.pppg$o[0].channel,176729.37309368
Thousand_Runs-2296-20200611-02:34:22-46180,1e-7,1000,296,Exercise6.client.pppg$o[0].channel,777021.38419112
Thousand_Runs-612-20200611-02:22:37-45551,1e-7,10,612,Exercise6.client.pppg$o[0].channel,173616.91302819
Thousand_Runs-256-20200611-02:22:19-45389,1e-7,10,256,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-281-20200611-02:22:20-45396,1e-7,10,281,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-337-20200611-02:22:23-45409,1e-7,10,337,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-362-20200611-02:22:24-45415,1e-7,10,362,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2490-20200611-02:39:55-46234,1e-7,1000,490,Exercise6.client.pppg$o[0].channel,758016.36108843
Thousand_Runs-1019-20200611-02:23:03-45667,1e-7,100,19,Exercise6.client.pppg$o[0].channel,647897.07486528
Thousand_Runs-1044-20200611-02:23:05-45674,1e-7,100,44,Exercise6.client.pppg$o[0].channel,682215.4302032
Thousand_Runs-2571-20200611-02:42:11-46254,1e-7,1000,571,Exercise6.client.pppg$o[0].channel,773633.45346375
Thousand_Runs-418-20200611-02:22:27-45430,1e-7,10,418,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2562-20200611-02:42:05-46252,1e-7,1000,562,Exercise6.client.pppg$o[0].channel,747434.49323508
Thousand_Runs-450-20200611-02:22:29-45455,1e-7,10,450,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-73-20200611-02:22:10-45341,1e-7,10,73,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-175-20200611-02:22:15-45365,1e-7,10,175,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1869-20200611-02:25:55-46068,1e-7,100,869,Exercise6.client.pppg$o[0].channel,611392.74292424
Thousand_Runs-1322-20200611-02:24:04-45931,1e-7,100,322,Exercise6.client.pppg$o[0].channel,725378.45527389
Thousand_Runs-2458-20200611-02:39:02-46226,1e-7,1000,458,Exercise6.client.pppg$o[0].channel,776454.94493116
Thousand_Runs-2449-20200611-02:38:54-46224,1e-7,1000,449,Exercise6.client.pppg$o[0].channel,773976.74503554
Thousand_Runs-64-20200611-02:22:10-45339,1e-7,10,64,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2287-20200611-02:34:17-46177,1e-7,1000,287,Exercise6.client.pppg$o[0].channel,776732.95060725
Thousand_Runs-2724-20200611-02:46:13-46295,1e-7,1000,724,Exercise6.client.pppg$o[0].channel,786314.38084987
Thousand_Runs-1250-20200611-02:23:48-45912,1e-7,100,250,Exercise6.client.pppg$o[0].channel,649005.80689396
Thousand_Runs-1788-20200611-02:25:37-46048,1e-7,100,788,Exercise6.client.pppg$o[0].channel,732729.4586778
Thousand_Runs-443-20200611-02:22:29-45448,1e-7,10,443,Exercise6.client.pppg$o[0].channel,168873.70593789
Thousand_Runs-2652-20200611-02:44:08-46277,1e-7,1000,652,Exercise6.client.pppg$o[0].channel,772122.01479575
Thousand_Runs-168-20200611-02:22:14-45366,1e-7,10,168,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2377-20200611-02:36:42-46200,1e-7,1000,377,Exercise6.client.pppg$o[0].channel,779723.59320261
Thousand_Runs-2368-20200611-02:36:33-46198,1e-7,1000,368,Exercise6.client.pppg$o[0].channel,758212.72250124
Thousand_Runs-1957-20200611-02:26:15-46090,1e-7,100,957,Exercise6.client.pppg$o[0].channel,689156.82005112
Thousand_Runs-1241-20200611-02:23:47-45910,1e-7,100,241,Exercise6.client.pppg$o[0].channel,755560.06636707
Thousand_Runs-1218-20200611-02:23:42-45904,1e-7,100,218,Exercise6.client.pppg$o[0].channel,726581.7541166
Thousand_Runs-988-20200611-02:22:57-45660,1e-7,10,988,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1098-20200611-02:23:18-45783,1e-7,100,98,Exercise6.client.pppg$o[0].channel,714081.71733294
Thousand_Runs-2013-20200611-02:26:32-46104,1e-7,1000,13,Exercise6.client.pppg$o[0].channel,751560.81520273
Thousand_Runs-1331-20200611-02:24:06-45933,1e-7,100,331,Exercise6.client.pppg$o[0].channel,703252.5655569
Thousand_Runs-1982-20200611-02:26:20-46096,1e-7,100,982,Exercise6.client.pppg$o[0].channel,614468.40091237
Thousand_Runs-2402-20200611-02:37:40-46208,1e-7,1000,402,Exercise6.client.pppg$o[0].channel,777401.508675
Thousand_Runs-1709-20200611-02:25:21-46028,1e-7,100,709,Exercise6.client.pppg$o[0].channel,763560.63867518
Thousand_Runs-2481-20200611-02:39:47-46232,1e-7,1000,481,Exercise6.client.pppg$o[0].channel,770360.84268473
Thousand_Runs-2733-20200611-02:46:26-46297,1e-7,1000,733,Exercise6.client.pppg$o[0].channel,767967.59157522
Thousand_Runs-772-20200611-02:22:45-45597,1e-7,10,772,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-497-20200611-02:22:31-45496,1e-7,10,497,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2006-20200611-02:26:37-46102,1e-7,1000,6,Exercise6.client.pppg$o[0].channel,773693.72371708
Thousand_Runs-202-20200611-02:22:16-45373,1e-7,10,202,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-691-20200611-02:22:41-45573,1e-7,10,691,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2814-20200611-02:48:44-46319,1e-7,1000,814,Exercise6.client.pppg$o[0].channel,789905.21263241
Thousand_Runs-2208-20200611-02:32:06-46156,1e-7,1000,208,Exercise6.client.pppg$o[0].channel,773604.42129567
Thousand_Runs-1412-20200611-02:24:20-45954,1e-7,100,412,Exercise6.client.pppg$o[0].channel,706007.83462592
Thousand_Runs-1903-20200611-02:26:03-46076,1e-7,100,903,Exercise6.client.pppg$o[0].channel,653974.12888739
Thousand_Runs-2092-20200611-02:28:38-46126,1e-7,1000,92,Exercise6.client.pppg$o[0].channel,775865.0498567
Thousand_Runs-1628-20200611-02:25:04-46008,1e-7,100,628,Exercise6.client.pppg$o[0].channel,716107.66714779
Thousand_Runs-2539-20200611-02:41:20-46246,1e-7,1000,539,Exercise6.client.pppg$o[0].channel,751834.48372437
Thousand_Runs-1137-20200611-02:23:25-45793,1e-7,100,137,Exercise6.client.pppg$o[0].channel,767020.97275502
Thousand_Runs-668-20200611-02:22:40-45567,1e-7,10,668,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1297-20200611-02:23:58-45925,1e-7,100,297,Exercise6.client.pppg$o[0].channel,687226.82117947
Thousand_Runs-765-20200611-02:22:45-45595,1e-7,10,765,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-943-20200611-02:22:54-45646,1e-7,10,943,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1716-20200611-02:25:22-46030,1e-7,100,716,Exercise6.client.pppg$o[0].channel,710881.82712563
Thousand_Runs-2076-20200611-02:28:12-46122,1e-7,1000,76,Exercise6.client.pppg$o[0].channel,761177.87660761
Thousand_Runs-909-20200611-02:22:53-45638,1e-7,10,909,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1475-20200611-02:24:35-45969,1e-7,100,475,Exercise6.client.pppg$o[0].channel,644471.46789894
Thousand_Runs-2877-20200611-02:50:29-46339,1e-7,1000,877,Exercise6.client.pppg$o[0].channel,774753.60607166
Thousand_Runs-1750-20200611-02:25:30-46038,1e-7,100,750,Exercise6.client.pppg$o[0].channel,641288.56246094
Thousand_Runs-1538-20200611-02:24:47-45985,1e-7,100,538,Exercise6.client.pppg$o[0].channel,717910.03433852
Thousand_Runs-781-20200611-02:22:46-45600,1e-7,10,781,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1813-20200611-02:25:43-46054,1e-7,100,813,Exercise6.client.pppg$o[0].channel,689073.56489777
Thousand_Runs-2990-20200611-02:53:44-46372,1e-7,1000,990,Exercise6.client.pppg$o[0].channel,763977.54844949
Thousand_Runs-1279-20200611-02:23:55-45920,1e-7,100,279,Exercise6.client.pppg$o[0].channel,728753.10920645
Thousand_Runs-1651-20200611-02:25:11-46013,1e-7,100,651,Exercise6.client.pppg$o[0].channel,683785.49692393
Thousand_Runs-2956-20200611-02:52:40-46364,1e-7,1000,956,Exercise6.client.pppg$o[0].channel,761677.19678125
Thousand_Runs-747-20200611-02:22:44-45589,1e-7,10,747,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1554-20200611-02:24:50-45989,1e-7,100,554,Exercise6.client.pppg$o[0].channel,709383.05420297
Thousand_Runs-2321-20200611-02:35:20-46186,1e-7,1000,321,Exercise6.client.pppg$o[0].channel,808632.19567641
Thousand_Runs-1572-20200611-02:24:52-45994,1e-7,100,572,Exercise6.client.pppg$o[0].channel,765212.96742319
Thousand_Runs-2143-20200611-02:30:17-46138,1e-7,1000,143,Exercise6.client.pppg$o[0].channel,787275.52992105
Thousand_Runs-2974-20200611-02:53:18-46368,1e-7,1000,974,Exercise6.client.pppg$o[0].channel,739152.86946669
Thousand_Runs-2699-20200611-02:45:42-46288,1e-7,1000,699,Exercise6.client.pppg$o[0].channel,777042.36970954
Thousand_Runs-585-20200611-02:22:36-45544,1e-7,10,585,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-114-20200611-02:22:12-45351,1e-7,10,114,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-682-20200611-02:22:41-45571,1e-7,10,682,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1698-20200611-02:25:19-46025,1e-7,100,698,Exercise6.client.pppg$o[0].channel,688998.8791184
Thousand_Runs-508-20200611-02:22:32-45504,1e-7,10,508,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-569-20200611-02:22:35-45540,1e-7,10,569,Exercise6.client.pppg$o[0].channel,174317.96726243
Thousand_Runs-1876-20200611-02:25:56-46070,1e-7,100,876,Exercise6.client.pppg$o[0].channel,626512.63511332
Thousand_Runs-1973-20200611-02:26:18-46094,1e-7,100,973,Exercise6.client.pppg$o[0].channel,710061.87608494
Thousand_Runs-844-20200611-02:22:49-45618,1e-7,10,844,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-130-20200611-02:22:12-45355,1e-7,10,130,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1734-20200611-02:25:27-46034,1e-7,100,734,Exercise6.client.pppg$o[0].channel,666198.41385026
Thousand_Runs-1459-20200611-02:24:32-45965,1e-7,100,459,Exercise6.client.pppg$o[0].channel,713228.64630789
Thousand_Runs-1637-20200611-02:25:06-46010,1e-7,100,637,Exercise6.client.pppg$o[0].channel,656126.13181333
Thousand_Runs-191-20200611-02:22:15-45369,1e-7,10,191,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1912-20200611-02:26:03-46079,1e-7,100,912,Exercise6.client.pppg$o[0].channel,720900.7606473
Thousand_Runs-605-20200611-02:22:37-45549,1e-7,10,605,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-860-20200611-02:22:50-45624,1e-7,10,860,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1060-20200611-02:23:08-45679,1e-7,100,60,Exercise6.client.pppg$o[0].channel,673902.05653608
Thousand_Runs-2740-20200611-02:46:40-46299,1e-7,1000,740,Exercise6.client.pppg$o[0].channel,787899.14434681
Thousand_Runs-1232-20200611-02:23:44-45908,1e-7,100,232,Exercise6.client.pppg$o[0].channel,765701.55114452
Thousand_Runs-2465-20200611-02:39:20-46228,1e-7,1000,465,Exercise6.client.pppg$o[0].channel,776620.66930059
Thousand_Runs-2627-20200611-02:43:56-46270,1e-7,1000,627,Exercise6.client.pppg$o[0].channel,784203.8137151
Thousand_Runs-1119-20200611-02:23:23-45788,1e-7,100,119,Exercise6.client.pppg$o[0].channel,678222.62886519
Thousand_Runs-2555-20200611-02:41:45-46250,1e-7,1000,555,Exercise6.client.pppg$o[0].channel,778128.85518558
Thousand_Runs-353-20200611-02:22:24-45413,1e-7,10,353,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2393-20200611-02:37:08-46204,1e-7,1000,393,Exercise6.client.pppg$o[0].channel,773146.6500641
Thousand_Runs-2830-20200611-02:49:11-46323,1e-7,1000,830,Exercise6.client.pppg$o[0].channel,773554.5405007
Thousand_Runs-346-20200611-02:22:24-45412,1e-7,10,346,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1026-20200611-02:23:02-45669,1e-7,100,26,Exercise6.client.pppg$o[0].channel,760173.73964318
Thousand_Runs-515-20200611-02:22:32-45509,1e-7,10,515,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-184-20200611-02:22:15-45370,1e-7,10,184,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-621-20200611-02:22:38-45555,1e-7,10,621,Exercise6.client.pppg$o[0].channel,169858.51774077
Thousand_Runs-9-20200611-02:22:07-45325,1e-7,10,9,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1153-20200611-02:23:28-45819,1e-7,100,153,Exercise6.client.pppg$o[0].channel,597061.58760176
Thousand_Runs-2661-20200611-02:44:37-46279,1e-7,1000,661,Exercise6.client.pppg$o[0].channel,778784.86242713
Thousand_Runs-274-20200611-02:22:20-45393,1e-7,10,274,Exercise6.client.pppg$o[0].channel,169858.51774077
Thousand_Runs-2359-20200611-02:36:28-46195,1e-7,1000,359,Exercise6.client.pppg$o[0].channel,787839.05488027
Thousand_Runs-2386-20200611-02:37:13-46202,1e-7,1000,386,Exercise6.client.pppg$o[0].channel,788146.85997709
Thousand_Runs-82-20200611-02:22:10-45343,1e-7,10,82,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-425-20200611-02:22:28-45434,1e-7,10,425,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1966-20200611-02:26:17-46092,1e-7,100,966,Exercise6.client.pppg$o[0].channel,739213.01186319
Thousand_Runs-48-20200611-02:22:09-45335,1e-7,10,48,Exercise6.client.pppg$o[0].channel,169858.51774077
Thousand_Runs-2634-20200611-02:43:51-46272,1e-7,1000,634,Exercise6.client.pppg$o[0].channel,787098.17970314
Thousand_Runs-1894-20200611-02:26:01-46074,1e-7,100,894,Exercise6.client.pppg$o[0].channel,686343.29378022
Thousand_Runs-700-20200611-02:22:42-45576,1e-7,10,700,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2794-20200611-02:48:17-46314,1e-7,1000,794,Exercise6.client.pppg$o[0].channel,787913.08619286
Thousand_Runs-1392-20200611-02:24:17-45949,1e-7,100,392,Exercise6.client.pppg$o[0].channel,721226.65523496
Thousand_Runs-1315-20200611-02:24:03-45929,1e-7,100,315,Exercise6.client.pppg$o[0].channel,729086.35516585
Thousand_Runs-1037-20200611-02:23:05-45672,1e-7,100,37,Exercise6.client.pppg$o[0].channel,574719.88284555
Thousand_Runs-2501-20200611-02:40:13-46237,1e-7,1000,501,Exercise6.client.pppg$o[0].channel,778208.29322626
Thousand_Runs-2717-20200611-02:46:00-46293,1e-7,1000,717,Exercise6.client.pppg$o[0].channel,807117.62523984
Thousand_Runs-2226-20200611-02:32:48-46162,1e-7,1000,226,Exercise6.client.pppg$o[0].channel,797004.60890323
Thousand_Runs-675-20200611-02:22:40-45568,1e-7,10,675,Exercise6.client.pppg$o[0].channel,169858.51774077
Thousand_Runs-2305-20200611-02:34:54-46182,1e-7,1000,305,Exercise6.client.pppg$o[0].channel,779019.667177
Thousand_Runs-1883-20200611-02:25:59-46071,1e-7,100,883,Exercise6.client.pppg$o[0].channel,685726.25222315
Thousand_Runs-1806-20200611-02:25:42-46052,1e-7,100,806,Exercise6.client.pppg$o[0].channel,699207.53645575
Thousand_Runs-711-20200611-02:22:42-45578,1e-7,10,711,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-263-20200611-02:22:19-45390,1e-7,10,263,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-436-20200611-02:22:28-45442,1e-7,10,436,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-927-20200611-02:22:53-45642,1e-7,10,927,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-693-20200611-02:22:41-45574,1e-7,10,693,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-200-20200611-02:22:16-45373,1e-7,10,200,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2983-20200611-02:53:50-46370,1e-7,1000,983,Exercise6.client.pppg$o[0].channel,781423.53713883
Thousand_Runs-774-20200611-02:22:45-45597,1e-7,10,774,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-995-20200611-02:22:57-45661,1e-7,10,995,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2231-20200611-02:32:54-46163,1e-7,1000,231,Exercise6.client.pppg$o[0].channel,782911.62664907
Thousand_Runs-2789-20200611-02:48:08-46313,1e-7,1000,789,Exercise6.client.pppg$o[0].channel,778377.96285331
Thousand_Runs-2118-20200611-02:29:42-46132,1e-7,1000,118,Exercise6.client.pppg$o[0].channel,775099.93085997
Thousand_Runs-952-20200611-02:22:55-45650,1e-7,10,952,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1707-20200611-02:25:21-46027,1e-7,100,707,Exercise6.client.pppg$o[0].channel,681548.28697749
Thousand_Runs-1308-20200611-02:24:00-45928,1e-7,100,308,Exercise6.client.pppg$o[0].channel,680720.46002757
Thousand_Runs-1484-20200611-02:24:35-45972,1e-7,100,484,Exercise6.client.pppg$o[0].channel,565514.48135393
Thousand_Runs-1901-20200611-02:26:02-46076,1e-7,100,901,Exercise6.client.pppg$o[0].channel,645788.43034435
Thousand_Runs-1405-20200611-02:24:20-45952,1e-7,100,405,Exercise6.client.pppg$o[0].channel,652394.54048833
Thousand_Runs-1820-20200611-02:25:44-46056,1e-7,100,820,Exercise6.client.pppg$o[0].channel,707143.013773
Thousand_Runs-2085-20200611-02:28:43-46124,1e-7,1000,85,Exercise6.client.pppg$o[0].channel,773907.50255063
Thousand_Runs-1529-20200611-02:24:45-45983,1e-7,100,529,Exercise6.client.pppg$o[0].channel,741518.75400534
Thousand_Runs-1448-20200611-02:24:28-45963,1e-7,100,448,Exercise6.client.pppg$o[0].channel,709153.50818663
Thousand_Runs-2004-20200611-02:26:24-46102,1e-7,1000,4,Exercise6.client.pppg$o[0].channel,772987.96341289
Thousand_Runs-819-20200611-02:22:48-45610,1e-7,10,819,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-596-20200611-02:22:36-45547,1e-7,10,596,Exercise6.client.pppg$o[0].channel,175902.13996184
Thousand_Runs-2726-20200611-02:46:26-46295,1e-7,1000,726,Exercise6.client.pppg$o[0].channel,778985.87932102
Thousand_Runs-1561-20200611-02:24:51-45991,1e-7,100,561,Exercise6.client.pppg$o[0].channel,682192.1503826
Thousand_Runs-2769-20200611-02:47:40-46308,1e-7,1000,769,Exercise6.client.pppg$o[0].channel,776671.9896721
Thousand_Runs-1464-20200611-02:24:31-45967,1e-7,100,464,Exercise6.client.pppg$o[0].channel,673917.83358534
Thousand_Runs-2065-20200611-02:28:16-46119,1e-7,1000,65,Exercise6.client.pppg$o[0].channel,787986.26609244
Thousand_Runs-2947-20200611-02:52:56-46361,1e-7,1000,947,Exercise6.client.pppg$o[0].channel,783438.57884274
Thousand_Runs-1383-20200611-02:24:16-45946,1e-7,100,383,Exercise6.client.pppg$o[0].channel,645527.62865419
Thousand_Runs-1421-20200611-02:24:23-45956,1e-7,100,421,Exercise6.client.pppg$o[0].channel,696240.1470881
Thousand_Runs-2294-20200611-02:34:34-46179,1e-7,1000,294,Exercise6.client.pppg$o[0].channel,797104.16752557
Thousand_Runs-2904-20200611-02:51:19-46347,1e-7,1000,904,Exercise6.client.pppg$o[0].channel,775568.02933931
Thousand_Runs-2548-20200611-02:41:26-46249,1e-7,1000,548,Exercise6.client.pppg$o[0].channel,782985.16131612
Thousand_Runs-2022-20200611-02:27:04-46106,1e-7,1000,22,Exercise6.client.pppg$o[0].channel,776421.046016
Thousand_Runs-1340-20200611-02:24:06-45936,1e-7,100,340,Exercise6.client.pppg$o[0].channel,645933.42396011
Thousand_Runs-66-20200611-02:22:10-45339,1e-7,10,66,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1227-20200611-02:23:46-45906,1e-7,100,227,Exercise6.client.pppg$o[0].channel,702008.60212301
Thousand_Runs-839-20200611-02:22:49-45615,1e-7,10,839,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1642-20200611-02:25:07-46011,1e-7,100,642,Exercise6.client.pppg$o[0].channel,747107.48787005
Thousand_Runs-2882-20200611-02:51:02-46340,1e-7,1000,882,Exercise6.client.pppg$o[0].channel,785934.17341228
Thousand_Runs-1162-20200611-02:23:32-45890,1e-7,100,162,Exercise6.client.pppg$o[0].channel,661701.40982077
Thousand_Runs-2553-20200611-02:41:33-46250,1e-7,1000,553,Exercise6.client.pppg$o[0].channel,791203.38824839
Thousand_Runs-2332-20200611-02:35:18-46189,1e-7,1000,332,Exercise6.client.pppg$o[0].channel,781942.58469612
Thousand_Runs-2467-20200611-02:39:33-46228,1e-7,1000,467,Exercise6.client.pppg$o[0].channel,808854.40800513
Thousand_Runs-2375-20200611-02:36:54-46199,1e-7,1000,375,Exercise6.client.pppg$o[0].channel,771725.41567098
Thousand_Runs-2049-20200611-02:27:50-46115,1e-7,1000,49,Exercise6.client.pppg$o[0].channel,771526.93099356
Thousand_Runs-2688-20200611-02:45:21-46286,1e-7,1000,688,Exercise6.client.pppg$o[0].channel,781866.08713448
Thousand_Runs-2251-20200611-02:33:21-46168,1e-7,1000,251,Exercise6.client.pppg$o[0].channel,773785.73119331
Thousand_Runs-2472-20200611-02:39:15-46230,1e-7,1000,472,Exercise6.client.pppg$o[0].channel,780064.11238052
Thousand_Runs-2645-20200611-02:44:11-46275,1e-7,1000,645,Exercise6.client.pppg$o[0].channel,785676.73826649
Thousand_Runs-409-20200611-02:22:27-45429,1e-7,10,409,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1135-20200611-02:23:26-45792,1e-7,100,135,Exercise6.client.pppg$o[0].channel,689744.84442754
Thousand_Runs-2618-20200611-02:43:24-46268,1e-7,1000,618,Exercise6.client.pppg$o[0].channel,777179.97741304
Thousand_Runs-603-20200611-02:22:37-45548,1e-7,10,603,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1207-20200611-02:23:40-45901,1e-7,100,207,Exercise6.client.pppg$o[0].channel,703229.46192877
Thousand_Runs-2812-20200611-02:48:31-46319,1e-7,1000,812,Exercise6.client.pppg$o[0].channel,772520.00576512
Thousand_Runs-1991-20200611-02:26:23-46098,1e-7,100,991,Exercise6.client.pppg$o[0].channel,694122.07739551
Thousand_Runs-1320-20200611-02:24:03-45931,1e-7,100,320,Exercise6.client.pppg$o[0].channel,679472.21985101
Thousand_Runs-1878-20200611-02:25:58-46070,1e-7,100,878,Exercise6.client.pppg$o[0].channel,693857.27846437
Thousand_Runs-1984-20200611-02:26:20-46097,1e-7,100,984,Exercise6.client.pppg$o[0].channel,692911.16631923
Thousand_Runs-495-20200611-02:22:31-45491,1e-7,10,495,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2138-20200611-02:30:09-46137,1e-7,1000,138,Exercise6.client.pppg$o[0].channel,763753.41568787
Thousand_Runs-2289-20200611-02:34:27-46178,1e-7,1000,289,Exercise6.client.pppg$o[0].channel,774590.83479935
Thousand_Runs-452-20200611-02:22:29-45456,1e-7,10,452,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1053-20200611-02:23:08-45677,1e-7,100,53,Exercise6.client.pppg$o[0].channel,747527.56611572
Thousand_Runs-2731-20200611-02:46:36-46296,1e-7,1000,731,Exercise6.client.pppg$o[0].channel,769528.62783706
