Q1,0.071123577,,,Condition,Group,Color
Q3,0.130871762,,,Y <= 0.15,A,Blue
IQR,0.059748184,,,Y > 0.15,B,Red
Lower Bound,-0.018498699,,,,,
Upper Bound,0.220494038,,,,,
,,,,,,
Time,E2E Delay,OUTLIER?,,Group,A,B
1939.948004,0.07,No,No,A,0.068004465,#N/A
1939.986017,0.07,No,No,A,0.066017465,#N/A
1940.028153,0.07,No,No,A,0.068153465,#N/A
1940.064261,0.06,No,No,A,0.064261465,#N/A
1940.108098,0.07,No,No,A,0.068098127,#N/A
1940.150538,0.07,No,No,A,0.070538465,#N/A
1940.188024,0.07,No,No,A,0.068023727,#N/A
1940.225639,0.07,No,No,A,0.065638727,#N/A
1940.270122,0.07,No,No,A,0.070122382,#N/A
1940.305521,0.07,No,No,A,0.065520942,#N/A
1940.34645,0.07,No,No,A,0.066450388,#N/A
1940.387079,0.07,No,No,A,0.067079388,#N/A
1940.427624,0.07,No,No,A,0.067624465,#N/A
1940.468991,0.07,No,No,A,0.068991465,#N/A
1940.511127,0.07,No,No,A,0.071127465,#N/A
1940.545728,0.07,No,No,A,0.065728465,#N/A
1940.587888,0.07,No,No,A,0.067888382,#N/A
1940.627704,0.07,No,No,A,0.067704465,#N/A
1940.667204,0.07,No,No,A,0.067204116,#N/A
1940.70934,0.07,No,No,A,0.069340116,#N/A
1940.750233,0.07,No,No,A,0.070233377,#N/A
1940.786341,0.07,No,No,A,0.066341377,#N/A
1940.831018,0.07,No,No,A,0.071018465,#N/A
1940.867126,0.07,No,No,A,0.067126465,#N/A
1940.907968,0.07,No,No,A,0.067968382,#N/A
1940.950104,0.07,No,No,A,0.070104382,#N/A
1940.989226,0.07,No,No,A,0.069226382,#N/A
1941.031362,0.07,No,No,A,0.071362382,#N/A
1941.071156,0.07,No,No,A,0.071156043,#N/A
1941.109291,0.07,No,No,A,0.069291465,#N/A
1941.151427,0.07,No,No,A,0.071427465,#N/A
1941.186361,0.07,No,No,A,0.066361382,#N/A
1941.229271,0.07,No,No,A,0.069271465,#N/A
1941.26841,0.07,No,No,A,0.068410294,#N/A
1941.311078,0.07,No,No,A,0.071078465,#N/A
1941.348693,0.07,No,No,A,0.068693465,#N/A
1941.389322,0.07,No,No,A,0.069322465,#N/A
1941.426937,0.07,No,No,A,0.066937465,#N/A
1941.467743,0.07,No,No,A,0.067743456,#N/A
1941.508372,0.07,No,No,A,0.068372456,#N/A
1941.552015,0.07,No,No,A,0.072015456,#N/A
1941.586702,0.07,No,No,A,0.066702176,#N/A
1941.631852,0.07,No,No,A,0.071852176,#N/A
1941.670974,0.07,No,No,A,0.070974176,#N/A
1941.708589,0.07,No,No,A,0.068589176,#N/A
1941.749218,0.07,No,No,A,0.069218176,#N/A
1941.791354,0.07,No,No,A,0.071354176,#N/A
1941.83349,0.07,No,No,A,0.073490176,#N/A
1941.871105,0.07,No,No,A,0.071105176,#N/A
1941.911734,0.07,No,No,A,0.071734176,#N/A
1941.952363,0.07,No,No,A,0.072363176,#N/A
1941.996006,0.08,No,No,A,0.076006176,#N/A
1942.032114,0.07,No,No,A,0.072114176,#N/A
1942.075757,0.08,No,No,A,0.075757176,#N/A
1942.10433,0.06,No,No,A,0.064330176,#N/A
1942.160057,0.08,No,No,A,0.08005655,#N/A
1942.200686,0.08,No,No,A,0.08068555,#N/A
1942.229259,0.07,No,No,A,0.06925855,#N/A
1942.265764,0.07,No,No,A,0.065764107,#N/A
1942.314173,0.07,No,No,A,0.074173475,#N/A
1942.365351,0.09,No,No,A,0.085351475,#N/A
1942.383375,0.06,No,No,A,0.063375475,#N/A
1942.424423,0.06,No,No,A,0.064422711,#N/A
1942.464383,0.06,No,No,A,0.064383418,#N/A
1942.512998,0.07,No,No,A,0.072997545,#N/A
1942.549106,0.07,No,No,A,0.069105545,#N/A
1942.582738,0.06,No,No,A,0.062737971,#N/A
1942.625664,0.07,No,No,A,0.065664181,#N/A
1942.662407,0.06,No,No,A,0.062406768,#N/A
1942.702971,0.06,No,No,A,0.062971479,#N/A
1942.766293,0.09,No,No,A,0.08629282,#N/A
1942.832541,0.11,No,No,A,0.11254082,#N/A
1942.850565,0.09,No,No,A,0.09056482,#N/A
1942.882152,0.08,No,No,A,0.08215182,#N/A
1942.924288,0.08,No,No,A,0.08428782,#N/A
1942.966424,0.09,No,No,A,0.08642382,#N/A
1943.004039,0.08,No,No,A,0.08403882,#N/A
1943.044668,0.08,No,No,A,0.08466782,#N/A
1943.086804,0.09,No,No,A,0.08680382,#N/A
1943.124419,0.08,No,No,A,0.08441882,#N/A
1943.165048,0.09,No,No,A,0.08504782,#N/A
1943.20417,0.08,No,No,A,0.08416982,#N/A
1943.246306,0.09,No,No,A,0.08630582,#N/A
1943.286935,0.09,No,No,A,0.08693482,#N/A
1943.326057,0.09,No,No,A,0.08605682,#N/A
1943.366686,0.09,No,No,A,0.08668582,#N/A
1943.407315,0.09,No,No,A,0.08731482,#N/A
1943.450958,0.09,No,No,A,0.09095782,#N/A
1943.487066,0.09,No,No,A,0.08706582,#N/A
1943.532216,0.09,No,No,A,0.09221582,#N/A
1943.569831,0.09,No,No,A,0.08983082,#N/A
1943.608953,0.09,No,No,A,0.08895282,#N/A
1943.649582,0.09,No,No,A,0.08958182,#N/A
1943.688704,0.09,No,No,A,0.08870382,#N/A
1943.729333,0.09,No,No,A,0.08933282,#N/A
1943.772976,0.09,No,No,A,0.09297582,#N/A
1943.809084,0.09,No,No,A,0.08908382,#N/A
1943.852727,0.09,No,No,A,0.09272682,#N/A
1943.890342,0.09,No,No,A,0.09034182,#N/A
1943.930971,0.09,No,No,A,0.09097082,#N/A
1943.973107,0.09,No,No,A,0.09310682,#N/A
1944.013736,0.09,No,No,A,0.09373582,#N/A
1944.052858,0.09,No,No,A,0.09285782,#N/A
1944.093487,0.09,No,No,A,0.09348682,#N/A
1944.134116,0.09,No,No,A,0.09411582,#N/A
1944.173238,0.09,No,No,A,0.09323782,#N/A
1944.215374,0.10,No,No,A,0.09537382,#N/A
1944.256003,0.10,No,No,A,0.09600282,#N/A
1944.293618,0.09,No,No,A,0.09361782,#N/A
1944.337261,0.10,No,No,A,0.09726082,#N/A
1944.37789,0.10,No,No,A,0.09788982,#N/A
1944.417012,0.10,No,No,A,0.09701182,#N/A
1944.454627,0.09,No,No,A,0.09462682,#N/A
1944.49827,0.10,No,No,A,0.09826982,#N/A
1944.538899,0.10,No,No,A,0.09889882,#N/A
1944.578021,0.10,No,No,A,0.09802082,#N/A
1944.61865,0.10,No,No,A,0.09864982,#N/A
1944.657772,0.10,No,No,A,0.09777182,#N/A
1944.698401,0.10,No,No,A,0.09840082,#N/A
1944.740537,0.10,No,No,A,0.10053682,#N/A
1944.779659,0.10,No,No,A,0.09965882,#N/A
1944.820288,0.10,No,No,A,0.10028782,#N/A
1944.857903,0.10,No,No,A,0.09790282,#N/A
1944.903053,0.10,No,No,A,0.10305282,#N/A
1944.939161,0.10,No,No,A,0.09916082,#N/A
1944.981297,0.10,No,No,A,0.10129682,#N/A
1945.021926,0.10,No,No,A,0.10192582,#N/A
1945.061048,0.10,No,No,A,0.10104782,#N/A
1945.101677,0.10,No,No,A,0.10167682,#N/A
1945.142306,0.10,No,No,A,0.10230582,#N/A
1945.187456,0.11,No,No,A,0.10745582,#N/A
1945.22055,0.10,No,No,A,0.10054982,#N/A
1945.2657,0.11,No,No,A,0.10569982,#N/A
1945.306329,0.11,No,No,A,0.10632882,#N/A
1945.342437,0.10,No,No,A,0.10243682,#N/A
1945.38608,0.11,No,No,A,0.10607982,#N/A
1945.425202,0.11,No,No,A,0.10520182,#N/A
1945.464324,0.10,No,No,A,0.10432382,#N/A
1945.507967,0.11,No,No,A,0.10796682,#N/A
1945.544075,0.10,No,No,A,0.10407482,#N/A
1945.586211,0.11,No,No,A,0.10621082,#N/A
1945.625333,0.11,No,No,A,0.10533282,#N/A
1945.667469,0.11,No,No,A,0.10746882,#N/A
1945.708098,0.11,No,No,A,0.10809782,#N/A
1945.74722,0.11,No,No,A,0.10721982,#N/A
1945.789356,0.11,No,No,A,0.10935582,#N/A
1945.831492,0.11,No,No,A,0.11149182,#N/A
1945.870614,0.11,No,No,A,0.11061382,#N/A
1945.905215,0.11,No,No,A,0.10521482,#N/A
1945.948858,0.11,No,No,A,0.10885782,#N/A
1945.995515,0.12,No,No,A,0.11551482,#N/A
1946.031623,0.11,No,No,A,0.11162282,#N/A
1946.070745,0.11,No,No,A,0.11074482,#N/A
1946.111374,0.11,No,No,A,0.11137382,#N/A
1946.152003,0.11,No,No,A,0.11200282,#N/A
1946.191125,0.11,No,No,A,0.11112482,#N/A
1946.227233,0.11,No,No,A,0.10723282,#N/A
1946.272383,0.11,No,No,A,0.11238282,#N/A
1946.313012,0.11,No,No,A,0.11301182,#N/A
1946.340078,0.10,No,No,A,0.10007782,#N/A
1946.39427,0.11,No,No,A,0.11426982,#N/A
1946.434899,0.11,No,No,A,0.11489882,#N/A
1946.461965,0.10,No,No,A,0.10196482,#N/A
1946.487524,0.09,No,No,A,0.08752382,#N/A
1946.525139,0.09,No,No,A,0.08513882,#N/A
1946.582345,0.10,No,No,A,0.10234482,#N/A
1946.60489,0.08,No,No,A,0.08488982,#N/A
1946.624421,0.06,No,No,A,0.06442082,#N/A
1946.665649,0.07,No,No,A,0.065648633,#N/A
1946.712824,0.07,No,No,A,0.07282406,#N/A
1946.757974,0.08,No,No,A,0.07797406,#N/A
1946.784154,0.06,No,No,A,0.064154052,#N/A
1946.827122,0.07,No,No,A,0.067121616,#N/A
1946.863948,0.06,No,No,A,0.063947805,#N/A
1946.904186,0.06,No,No,A,0.064185906,#N/A
1946.964406,0.08,No,No,A,0.084405906,#N/A
1947.030654,0.11,No,No,A,0.110653906,#N/A
1947.080325,0.12,No,No,A,0.120324906,#N/A
1947.116433,0.12,No,No,A,0.116432906,#N/A
1947.157062,0.12,No,No,A,0.117061906,#N/A
1947.200705,0.12,No,No,A,0.120704906,#N/A
1947.23832,0.12,No,No,A,0.118319906,#N/A
1947.280456,0.12,No,No,A,0.120455906,#N/A
1947.319578,0.12,No,No,A,0.119577906,#N/A
1947.360207,0.12,No,No,A,0.120206906,#N/A
1947.402343,0.12,No,No,A,0.122342906,#N/A
1947.441465,0.12,No,No,A,0.121464906,#N/A
1947.482094,0.12,No,No,A,0.122093906,#N/A
1947.525737,0.13,No,No,A,0.125736906,#N/A
1947.563352,0.12,No,No,A,0.123351906,#N/A
1947.600967,0.12,No,No,A,0.120966906,#N/A
1947.641596,0.12,No,No,A,0.121595906,#N/A
1947.682225,0.12,No,No,A,0.122224906,#N/A
1947.724361,0.12,No,No,A,0.124360906,#N/A
1947.76499,0.12,No,No,A,0.124989906,#N/A
1947.807126,0.13,No,No,A,0.127125906,#N/A
1947.844741,0.12,No,No,A,0.124740906,#N/A
1947.886877,0.13,No,No,A,0.126876906,#N/A
1947.925999,0.13,No,No,A,0.125998906,#N/A
1947.965121,0.13,No,No,A,0.125120906,#N/A
1948.004243,0.12,No,No,A,0.124242906,#N/A
1948.044872,0.12,No,No,A,0.124871906,#N/A
1948.085501,0.13,No,No,A,0.125500906,#N/A
1948.12613,0.13,No,No,A,0.126129906,#N/A
1948.169773,0.13,No,No,A,0.129772906,#N/A
1948.205881,0.13,No,No,A,0.125880906,#N/A
1948.24651,0.13,No,No,A,0.126509906,#N/A
1948.290153,0.13,No,No,A,0.130152906,#N/A
1948.326261,0.13,No,No,A,0.126260906,#N/A
1948.368397,0.13,No,No,A,0.128396906,#N/A
1948.409026,0.13,No,No,A,0.129025906,#N/A
1948.446641,0.13,No,No,A,0.126640906,#N/A
1948.490284,0.13,No,No,A,0.130283906,#N/A
1948.529406,0.13,No,No,A,0.129405906,#N/A
1948.570035,0.13,No,No,A,0.130034906,#N/A
1948.610664,0.13,No,No,A,0.130663906,#N/A
1948.649786,0.13,No,No,A,0.129785906,#N/A
1948.693429,0.13,No,No,A,0.133428906,#N/A
1948.718988,0.12,No,No,A,0.118987906,#N/A
1948.770166,0.13,No,No,A,0.130165906,#N/A
1948.809288,0.13,No,No,A,0.129287906,#N/A
1948.839368,0.12,No,No,A,0.119367906,#N/A
1948.861913,0.10,No,No,A,0.101912906,#N/A
1948.910077,0.11,No,No,A,0.110076906,#N/A
1948.958241,0.12,No,No,A,0.118240906,#N/A
1948.977772,0.10,No,No,A,0.097771906,#N/A
1948.997303,0.08,No,No,A,0.077302906,#N/A
1949.023594,0.06,No,No,A,0.063593746,#N/A
1949.069972,0.07,No,No,A,0.069972326,#N/A
1949.116629,0.08,No,No,A,0.076629326,#N/A
1949.143315,0.06,No,No,A,0.063315145,#N/A
1949.193758,0.07,No,No,A,0.073757707,#N/A
1949.255485,0.10,No,No,A,0.095484707,#N/A
1949.317212,0.12,No,No,A,0.117211707,#N/A
1949.371404,0.13,No,No,A,0.131403707,#N/A
1949.415047,0.14,No,No,A,0.135046707,#N/A
1949.452662,0.13,No,No,A,0.132661707,#N/A
1949.494798,0.13,No,No,A,0.134797707,#N/A
1949.530906,0.13,No,No,A,0.130905707,#N/A
1949.580577,0.14,No,No,A,0.140576707,#N/A
1949.618192,0.14,No,No,A,0.138191707,#N/A
1949.657314,0.14,No,No,A,0.137313707,#N/A
1949.696436,0.14,No,No,A,0.136435707,#N/A
1949.735558,0.14,No,No,A,0.135557707,#N/A
1949.782215,0.14,No,No,A,0.142214707,#N/A
1949.821337,0.14,No,No,A,0.141336707,#N/A
1949.860459,0.14,No,No,A,0.140458707,#N/A
1949.898074,0.14,No,No,A,0.138073707,#N/A
1949.938703,0.14,No,No,A,0.138702707,#N/A
1949.977825,0.14,No,No,A,0.137824707,#N/A
1950.018454,0.14,No,No,A,0.138453707,#N/A
1950.06059,0.14,No,No,A,0.140589707,#N/A
1950.099712,0.14,No,No,A,0.139711707,#N/A
1950.140341,0.14,No,No,A,0.140340707,#N/A
1950.179463,0.14,No,No,A,0.139462707,#N/A
1950.217078,0.14,No,No,A,0.137077707,#N/A
1950.259214,0.14,No,No,A,0.139213707,#N/A
1950.302857,0.14,No,No,A,0.142856707,#N/A
1950.348007,0.15,No,No,A,0.148006707,#N/A
1950.375073,0.14,No,No,A,0.135072707,#N/A
1950.424744,0.14,No,No,A,0.144743707,#N/A
1950.462359,0.14,No,No,A,0.142358707,#N/A
1950.498467,0.14,No,No,A,0.138466707,#N/A
1950.528547,0.13,No,No,A,0.128546707,#N/A
1950.584246,0.14,No,No,A,0.144245707,#N/A
1950.618847,0.14,No,No,A,0.138846707,#N/A
1950.64742,0.13,No,No,A,0.127419707,#N/A
1950.671472,0.11,No,No,A,0.111471707,#N/A
1950.721143,0.12,No,No,A,0.121142707,#N/A
1950.766293,0.13,No,No,A,0.126292707,#N/A
1950.787331,0.11,No,No,A,0.107330707,#N/A
1950.808369,0.09,No,No,A,0.088368707,#N/A
1950.833928,0.07,No,No,A,0.073927707,#N/A
1950.873517,0.07,No,No,A,0.073516715,#N/A
1950.903597,0.06,No,No,A,0.063596715,#N/A
1950.94396,0.06,No,No,A,0.063960457,#N/A
1950.983965,0.06,No,No,A,0.063965464,#N/A
1951.025623,0.07,No,No,A,0.065622865,#N/A
1951.07127,0.07,No,No,A,0.071270001,#N/A
1951.132997,0.09,No,No,A,0.092997001,#N/A
1951.199245,0.12,No,No,A,0.119245001,#N/A
1951.262479,0.14,No,No,A,0.142479001,#N/A
1951.307629,0.15,No,No,A,0.147629001,#N/A
1951.346751,0.15,No,No,A,0.146751001,#N/A
1951.382859,0.14,No,No,A,0.142859001,#N/A
1951.426502,0.15,No,No,A,0.146502001,#N/A
1951.468638,0.15,No,No,A,0.148638001,#N/A
1951.50776,0.15,No,No,A,0.147760001,#N/A
1951.549896,0.15,No,No,A,0.149896001,#N/A
1951.590525,0.15,No,No,B,#N/A,0.150525001
1951.629647,0.15,No,No,A,0.149647001,#N/A
1951.670276,0.15,No,No,B,#N/A,0.150276001
1951.710905,0.15,No,No,B,#N/A,0.150905001
1951.753041,0.15,No,No,B,#N/A,0.153041001
1951.79367,0.15,No,No,B,#N/A,0.153670001
1951.829778,0.15,No,No,A,0.149778001,#N/A
1951.8689,0.15,No,No,A,0.148900001,#N/A
1951.912543,0.15,No,No,B,#N/A,0.152543001
1951.953172,0.15,No,No,B,#N/A,0.153172001
1951.990787,0.15,No,No,B,#N/A,0.150787001
1952.031416,0.15,No,No,B,#N/A,0.151416001
1952.070538,0.15,No,No,B,#N/A,0.150538001
1952.112674,0.15,No,No,B,#N/A,0.152674001
1952.156317,0.16,No,No,B,#N/A,0.156317001
1952.190918,0.15,No,No,B,#N/A,0.150918001
1952.234561,0.15,No,No,B,#N/A,0.154561001
1952.272176,0.15,No,No,B,#N/A,0.152176001
1952.314312,0.15,No,No,B,#N/A,0.154312001
1952.356448,0.16,No,No,B,#N/A,0.156448001
1952.392556,0.15,No,No,B,#N/A,0.152556001
1952.437706,0.16,No,No,B,#N/A,0.157706001
1952.475321,0.16,No,No,B,#N/A,0.155321001
1952.514443,0.15,No,No,B,#N/A,0.154443001
1952.558086,0.16,No,No,B,#N/A,0.158086001
1952.598715,0.16,No,No,B,#N/A,0.158715001
1952.634823,0.15,No,No,B,#N/A,0.154823001
1952.678466,0.16,No,No,B,#N/A,0.158466001
1952.719095,0.16,No,No,B,#N/A,0.159095001
1952.75671,0.16,No,No,B,#N/A,0.156710001
1952.798846,0.16,No,No,B,#N/A,0.158846001
1952.834954,0.15,No,No,B,#N/A,0.154954001
1952.87709,0.16,No,No,B,#N/A,0.157090001
1952.920733,0.16,No,No,B,#N/A,0.160733001
1952.950813,0.15,No,No,B,#N/A,0.150813001
1952.99747,0.16,No,No,B,#N/A,0.157470001
1953.039606,0.16,No,No,B,#N/A,0.159606001
1953.075714,0.16,No,No,B,#N/A,0.155714001
1953.08771,0.13,No,No,A,0.127710001,#N/A
1953.141902,0.14,No,No,A,0.141902001,#N/A
1953.197601,0.16,No,No,B,#N/A,0.157601001
1953.232202,0.15,No,No,B,#N/A,0.152202001
1953.262282,0.14,No,No,A,0.142282001,#N/A
1953.319488,0.16,No,No,B,#N/A,0.159488001
1953.361624,0.16,No,No,B,#N/A,0.161624001
1953.390197,0.15,No,No,B,#N/A,0.150197001
1953.414249,0.13,No,No,A,0.134249001,#N/A
1953.460906,0.14,No,No,A,0.140906001,#N/A
1953.503042,0.14,No,No,A,0.143042001,#N/A
1953.525587,0.13,No,No,A,0.125587001,#N/A
1953.543611,0.10,No,No,A,0.103611001,#N/A
1953.567663,0.09,No,No,A,0.087663001,#N/A
1953.603771,0.08,No,No,A,0.083771001,#N/A
1953.642893,0.08,No,No,A,0.082893001,#N/A
1953.672973,0.07,No,No,A,0.072973001,#N/A
1953.709081,0.07,No,No,A,0.069081001,#N/A
1953.746631,0.07,No,No,A,0.06663146,#N/A
1953.791019,0.07,No,No,A,0.071019365,#N/A
1953.845211,0.09,No,No,A,0.085211365,#N/A
1953.911459,0.11,No,No,A,0.111459365,#N/A
1953.979214,0.14,No,No,A,0.139214365,#N/A
1954.039434,0.16,No,No,B,#N/A,0.159434365
1954.080063,0.16,No,No,B,#N/A,0.160063365
1954.120692,0.16,No,No,B,#N/A,0.160692365
1954.161321,0.16,No,No,B,#N/A,0.161321365
1954.200443,0.16,No,No,B,#N/A,0.160443365
1954.239565,0.16,No,No,B,#N/A,0.159565365
1954.281701,0.16,No,No,B,#N/A,0.161701365
1954.293697,0.13,No,No,A,0.133697365,#N/A
1954.295144,0.10,No,No,A,0.095144365,#N/A
1954.302718,0.06,No,No,A,0.062718221,#N/A
1954.350344,0.07,No,No,A,0.070343632,#N/A
1954.386161,0.07,No,No,A,0.066161382,#N/A
1954.428297,0.07,No,No,A,0.068297382,#N/A
1954.463345,0.06,No,No,A,0.063344679,#N/A
1954.509348,0.07,No,No,A,0.069347549,#N/A
1954.550759,0.07,No,No,A,0.070758836,#N/A
1954.584334,0.06,No,No,A,0.064334382,#N/A
1954.624836,0.06,No,No,A,0.064835632,#N/A
1954.667818,0.07,No,No,A,0.067817811,#N/A
1954.704264,0.06,No,No,A,0.064264498,#N/A
1954.743905,0.06,No,No,A,0.063904679,#N/A
1954.785145,0.07,No,No,A,0.065145377,#N/A
1954.827491,0.07,No,No,A,0.067491473,#N/A
1954.864514,0.06,No,No,A,0.064514382,#N/A
1954.903788,0.06,No,No,A,0.063788473,#N/A
1954.946101,0.07,No,No,A,0.066101382,#N/A
1954.987448,0.07,No,No,A,0.067448382,#N/A
1955.029584,0.07,No,No,A,0.069584382,#N/A
1955.06465,0.06,No,No,A,0.064650465,#N/A
1955.106754,0.07,No,No,A,0.066753549,#N/A
1955.14889,0.07,No,No,A,0.068889549,#N/A
1955.189519,0.07,No,No,A,0.069518549,#N/A
1955.224274,0.06,No,No,A,0.064274382,#N/A
1955.266577,0.07,No,No,A,0.066577465,#N/A
1955.31022,0.07,No,No,A,0.070220465,#N/A
1955.352356,0.07,No,No,A,0.072356465,#N/A
1955.38499,0.06,No,No,A,0.064990465,#N/A
1955.428955,0.07,No,No,A,0.068955382,#N/A
1955.472598,0.07,No,No,A,0.072598382,#N/A
1955.508706,0.07,No,No,A,0.068706382,#N/A
1955.54497,0.06,No,No,A,0.064970465,#N/A
1955.587668,0.07,No,No,A,0.067668382,#N/A
1955.627468,0.07,No,No,A,0.067468382,#N/A
1955.66659,0.07,No,No,A,0.066590382,#N/A
1955.707219,0.07,No,No,A,0.067219382,#N/A
1955.748024,0.07,No,No,A,0.068024465,#N/A
1955.789531,0.07,No,No,A,0.069531465,#N/A
1955.826654,0.07,No,No,A,0.066653549,#N/A
1955.870297,0.07,No,No,A,0.070296549,#N/A
1955.908334,0.07,No,No,A,0.06833421,#N/A
1955.94779,0.07,No,No,A,0.067790202,#N/A
1955.988419,0.07,No,No,A,0.068419202,#N/A
1956.030555,0.07,No,No,A,0.070555202,#N/A
1956.062736,0.06,No,No,A,0.062736414,#N/A
1956.10844,0.07,No,No,A,0.068439947,#N/A
1956.149069,0.07,No,No,A,0.069068947,#N/A
1956.183593,0.06,No,No,A,0.063592906,#N/A
1956.22316,0.06,No,No,A,0.063159884,#N/A
1956.262778,0.06,No,No,A,0.062778428,#N/A
1956.320838,0.08,No,No,A,0.080837785,#N/A
1956.376537,0.10,No,No,A,0.096536785,#N/A
1956.399082,0.08,No,No,A,0.079081785,#N/A
1956.428935,0.07,No,No,A,0.068935382,#N/A
1956.469564,0.07,No,No,A,0.069564382,#N/A
1956.5117,0.07,No,No,A,0.071700382,#N/A
1956.552329,0.07,No,No,A,0.072329382,#N/A
1956.587384,0.07,No,No,A,0.067384465,#N/A
1956.627788,0.07,No,No,A,0.067788382,#N/A
1956.669924,0.07,No,No,A,0.069924382,#N/A
1956.713567,0.07,No,No,A,0.073567382,#N/A
1956.749675,0.07,No,No,A,0.069675382,#N/A
1956.788797,0.07,No,No,A,0.068797382,#N/A
1956.825285,0.07,No,No,A,0.065285444,#N/A
1956.870435,0.07,No,No,A,0.070435444,#N/A
1956.909557,0.07,No,No,A,0.069557444,#N/A
1956.943957,0.06,No,No,A,0.063957081,#N/A
1956.999725,0.08,No,No,A,0.079724974,#N/A
1957.038847,0.08,No,No,A,0.078846974,#N/A
1957.070434,0.07,No,No,A,0.070433974,#N/A
1957.103977,0.06,No,No,A,0.063976634,#N/A
1957.155136,0.08,No,No,A,0.075136024,#N/A
1957.201793,0.08,No,No,A,0.081793024,#N/A
1957.225845,0.07,No,No,A,0.065845024,#N/A
1957.262584,0.06,No,No,A,0.062583952,#N/A
1957.303537,0.06,No,No,A,0.063536899,#N/A
1957.349457,0.07,No,No,A,0.069456743,#N/A
1957.388579,0.07,No,No,A,0.068578743,#N/A
1957.422335,0.06,No,No,A,0.062334627,#N/A
1957.479717,0.08,No,No,A,0.07971705,#N/A
1957.532402,0.09,No,No,A,0.09240205,#N/A
1957.56851,0.09,No,No,A,0.08851005,#N/A
1957.597083,0.08,No,No,A,0.07708305,#N/A
1957.636205,0.08,No,No,A,0.07620505,#N/A
1957.676834,0.08,No,No,A,0.07683405,#N/A
1957.717463,0.08,No,No,A,0.07746305,#N/A
1957.758092,0.08,No,No,A,0.07809205,#N/A
1957.798721,0.08,No,No,A,0.07872105,#N/A
1957.83935,0.08,No,No,A,0.07935005,#N/A
1957.878472,0.08,No,No,A,0.07847205,#N/A
1957.920608,0.08,No,No,A,0.08060805,#N/A
1957.958223,0.08,No,No,A,0.07822305,#N/A
1958.000359,0.08,No,No,A,0.08035905,#N/A
1958.039481,0.08,No,No,A,0.07948105,#N/A
1958.081617,0.08,No,No,A,0.08161705,#N/A
1958.117725,0.08,No,No,A,0.07772505,#N/A
1958.162875,0.08,No,No,A,0.08287505,#N/A
1958.201997,0.08,No,No,A,0.08199705,#N/A
1958.238105,0.08,No,No,A,0.07810505,#N/A
1958.281748,0.08,No,No,A,0.08174805,#N/A
1958.325391,0.09,No,No,A,0.08539105,#N/A
1958.361499,0.08,No,No,A,0.08149905,#N/A
1958.403635,0.08,No,No,A,0.08363505,#N/A
1958.445771,0.09,No,No,A,0.08577105,#N/A
1958.483386,0.08,No,No,A,0.08338605,#N/A
1958.525522,0.09,No,No,A,0.08552205,#N/A
1958.566151,0.09,No,No,A,0.08615105,#N/A
1958.60678,0.09,No,No,A,0.08678005,#N/A
1958.648916,0.09,No,No,A,0.08891605,#N/A
1958.688038,0.09,No,No,A,0.08803805,#N/A
1958.722639,0.08,No,No,A,0.08263905,#N/A
1958.77231,0.09,No,No,A,0.09231005,#N/A
1958.806911,0.09,No,No,A,0.08691105,#N/A
1958.846033,0.09,No,No,A,0.08603305,#N/A
1958.889676,0.09,No,No,A,0.08967605,#N/A
1958.918249,0.08,No,No,A,0.07824905,#N/A
1958.969427,0.09,No,No,A,0.08942705,#N/A
1959.008549,0.09,No,No,A,0.08854905,#N/A
1959.038629,0.08,No,No,A,0.07862905,#N/A
1959.063455,0.06,No,No,A,0.063455463,#N/A
1959.106208,0.07,No,No,A,0.066207911,#N/A
1959.154372,0.07,No,No,A,0.074371911,#N/A
1959.185699,0.07,No,No,A,0.065698578,#N/A
1959.228296,0.07,No,No,A,0.0682964,#N/A
1959.264637,0.06,No,No,A,0.064636635,#N/A
1959.306597,0.07,No,No,A,0.066596505,#N/A
1959.344212,0.06,No,No,A,0.064211505,#N/A
1959.383316,0.06,No,No,A,0.063316427,#N/A
1959.422976,0.06,No,No,A,0.062976051,#N/A
1959.470577,0.07,No,No,A,0.07057655,#N/A
1959.511206,0.07,No,No,A,0.07120555,#N/A
1959.568412,0.09,No,No,A,0.08841155,#N/A
1959.621097,0.10,No,No,A,0.10109655,#N/A
1959.651177,0.09,No,No,A,0.09117655,#N/A
1959.693313,0.09,No,No,A,0.09331255,#N/A
1959.735449,0.10,No,No,A,0.09544855,#N/A
1959.777585,0.10,No,No,A,0.09758455,#N/A
1959.818214,0.10,No,No,A,0.09821355,#N/A
1959.855829,0.10,No,No,A,0.09582855,#N/A
1959.894951,0.09,No,No,A,0.09495055,#N/A
1959.934073,0.09,No,No,A,0.09407255,#N/A
1959.977716,0.10,No,No,A,0.09771555,#N/A
1960.016838,0.10,No,No,A,0.09683755,#N/A
1960.052946,0.09,No,No,A,0.09294555,#N/A
1960.099603,0.10,No,No,A,0.09960255,#N/A
1960.134204,0.09,No,No,A,0.09420355,#N/A
1960.171819,0.09,No,No,A,0.09181855,#N/A
1960.209434,0.09,No,No,A,0.08943355,#N/A
1960.262119,0.10,No,No,A,0.10211855,#N/A
1960.293706,0.09,No,No,A,0.09370555,#N/A
1960.331321,0.09,No,No,A,0.09132055,#N/A
1960.368936,0.09,No,No,A,0.08893555,#N/A
1960.409565,0.09,No,No,A,0.08956455,#N/A
1960.450194,0.09,No,No,A,0.09019355,#N/A
